train_image,valid_image,similarity,source,possible_same_original
ds_mergessec_2128_jpg.rf.eb9ac75b0beb7efc82a5ab17b78764bc.jpg,ds_mergessec_2128_jpg.rf.d31c0d8307db9e04a7c0cc1d5dcd4763.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2129_jpg.rf.4995c639775b3cf8560eea2d1f0aefda.jpg,ds_mergessec_2129_jpg.rf.1415a5ec50e911383ffd136b3d92215d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2129_jpg.rf.63a8d664dead95a1c5b6736d08a17f3d.jpg,ds_mergessec_2129_jpg.rf.1415a5ec50e911383ffd136b3d92215d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2129_jpg.rf.b1754ab3c81f289c47256128d93c263d.jpg,ds_mergessec_2129_jpg.rf.1415a5ec50e911383ffd136b3d92215d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2129_jpg.rf.ede5f27b055a01c5e06f36b068c10c9a.jpg,ds_mergessec_2129_jpg.rf.1415a5ec50e911383ffd136b3d92215d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2129_jpg.rf.4995c639775b3cf8560eea2d1f0aefda.jpg,ds_mergessec_2129_jpg.rf.588ff5d7f3022772aa6e0840a05020fb.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2129_jpg.rf.63a8d664dead95a1c5b6736d08a17f3d.jpg,ds_mergessec_2129_jpg.rf.588ff5d7f3022772aa6e0840a05020fb.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2129_jpg.rf.b1754ab3c81f289c47256128d93c263d.jpg,ds_mergessec_2129_jpg.rf.588ff5d7f3022772aa6e0840a05020fb.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2129_jpg.rf.ede5f27b055a01c5e06f36b068c10c9a.jpg,ds_mergessec_2129_jpg.rf.588ff5d7f3022772aa6e0840a05020fb.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2131_jpg.rf.477c8fd5c3c2ac5a72fd91470c8dc7b4.jpg,ds_mergessec_2131_jpg.rf.a556e1ef195706799b07cad4348d6657.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2131_jpg.rf.538671b75316a7465cdcd4eb6255e196.jpg,ds_mergessec_2131_jpg.rf.a556e1ef195706799b07cad4348d6657.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2131_jpg.rf.66fcba914aa858be1dce6d4386026601.jpg,ds_mergessec_2131_jpg.rf.a556e1ef195706799b07cad4348d6657.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2133_jpg.rf.060208716339f67bf5114d342ad1b1ed.jpg,ds_mergessec_2133_jpg.rf.f9cc5bc2c3bd79867c2d68ddbf270c43.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2133_jpg.rf.2e07bad183cdb798cb39f937b09873df.jpg,ds_mergessec_2133_jpg.rf.f9cc5bc2c3bd79867c2d68ddbf270c43.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2133_jpg.rf.30ac8b463403fa8d8caad598e488a30d.jpg,ds_mergessec_2133_jpg.rf.f9cc5bc2c3bd79867c2d68ddbf270c43.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2133_jpg.rf.7519b5bd6de6605f561667dba6d461eb.jpg,ds_mergessec_2133_jpg.rf.f9cc5bc2c3bd79867c2d68ddbf270c43.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2133_jpg.rf.93c28e5d4d26b24685b240613a853bce.jpg,ds_mergessec_2133_jpg.rf.f9cc5bc2c3bd79867c2d68ddbf270c43.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2134_jpg.rf.eaa0a62b4a18829773306b1099b47a85.jpg,ds_mergessec_2134_jpg.rf.ae91584e9762e10f5e96628ba7f22746.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2136_jpg.rf.32f1cde0e53a4dc6097d2cf706c24c3b.jpg,ds_mergessec_2136_jpg.rf.1c901f74734e0a6960a5bc7fd1059c91.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2136_jpg.rf.677a7a4a71bd26c2f07d9e73cef09ff0.jpg,ds_mergessec_2136_jpg.rf.1c901f74734e0a6960a5bc7fd1059c91.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2136_jpg.rf.bc32ea34dabf967f917dedd470710759.jpg,ds_mergessec_2136_jpg.rf.1c901f74734e0a6960a5bc7fd1059c91.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2139_jpg.rf.26fcdaf973c890424489e2ecff8895f8.jpg,ds_mergessec_2139_jpg.rf.d6f34f278b1e591b17b7d172fd892bf5.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2139_jpg.rf.469d04f657897e120310c5e70dba8594.jpg,ds_mergessec_2139_jpg.rf.d6f34f278b1e591b17b7d172fd892bf5.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2139_jpg.rf.5d32b8f41b23121acd766a8ad8df0bc5.jpg,ds_mergessec_2139_jpg.rf.d6f34f278b1e591b17b7d172fd892bf5.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2139_jpg.rf.6f54067cb88e436769e4498b1c0e3e38.jpg,ds_mergessec_2139_jpg.rf.d6f34f278b1e591b17b7d172fd892bf5.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2139_jpg.rf.e935d6e95918ee16d7d2853a2970ad0c.jpg,ds_mergessec_2139_jpg.rf.d6f34f278b1e591b17b7d172fd892bf5.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2140_jpg.rf.134ef5aa11cefdde872cd44491c3e0f5.jpg,ds_mergessec_2140_jpg.rf.ab003f00d00955c22364a863c209b3cc.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2140_jpg.rf.4289f2807af789fb328142603e54d599.jpg,ds_mergessec_2140_jpg.rf.ab003f00d00955c22364a863c209b3cc.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2140_jpg.rf.5d40a457d0afafe7806e6ff0d97f6695.jpg,ds_mergessec_2140_jpg.rf.ab003f00d00955c22364a863c209b3cc.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2140_jpg.rf.134ef5aa11cefdde872cd44491c3e0f5.jpg,ds_mergessec_2140_jpg.rf.e54f22adb35dc49ed394837fabb231e8.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2140_jpg.rf.4289f2807af789fb328142603e54d599.jpg,ds_mergessec_2140_jpg.rf.e54f22adb35dc49ed394837fabb231e8.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2140_jpg.rf.5d40a457d0afafe7806e6ff0d97f6695.jpg,ds_mergessec_2140_jpg.rf.e54f22adb35dc49ed394837fabb231e8.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2140_jpg.rf.134ef5aa11cefdde872cd44491c3e0f5.jpg,ds_mergessec_2140_jpg.rf.f53005d63b4db9769424e7b50ffeaae6.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2140_jpg.rf.4289f2807af789fb328142603e54d599.jpg,ds_mergessec_2140_jpg.rf.f53005d63b4db9769424e7b50ffeaae6.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2140_jpg.rf.5d40a457d0afafe7806e6ff0d97f6695.jpg,ds_mergessec_2140_jpg.rf.f53005d63b4db9769424e7b50ffeaae6.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2142_jpg.rf.1be595ae31b02074c1ece8fe443ca7bd.jpg,ds_mergessec_2142_jpg.rf.37aeb0b904b311adc20b82f93f917d6d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2142_jpg.rf.5e2406ee3fff88643af6cdf3c7dd57bc.jpg,ds_mergessec_2142_jpg.rf.37aeb0b904b311adc20b82f93f917d6d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2142_jpg.rf.66a71bad5db80fba6ba7ecaffcc36120.jpg,ds_mergessec_2142_jpg.rf.37aeb0b904b311adc20b82f93f917d6d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2142_jpg.rf.c2f0c0e2154d580cc0b6b633a5fb2d5c.jpg,ds_mergessec_2142_jpg.rf.37aeb0b904b311adc20b82f93f917d6d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2142_jpg.rf.e4ca5688af8c597e550b2fd5fb8d6f5e.jpg,ds_mergessec_2142_jpg.rf.37aeb0b904b311adc20b82f93f917d6d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2143_jpg.rf.8223f6ddb2c7e007d877694bfb7bbbd0.jpg,ds_mergessec_2143_jpg.rf.293860fd035883fdbd50c8efddd1a14f.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2143_jpg.rf.8a6cfbac094df76c42df1d3be6b0de5e.jpg,ds_mergessec_2143_jpg.rf.293860fd035883fdbd50c8efddd1a14f.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2143_jpg.rf.8ce2ffe417b90862d1fd0cab5b47ab0a.jpg,ds_mergessec_2143_jpg.rf.293860fd035883fdbd50c8efddd1a14f.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2143_jpg.rf.a061103c9c745c1050b0dfb2eff2b084.jpg,ds_mergessec_2143_jpg.rf.293860fd035883fdbd50c8efddd1a14f.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2143_jpg.rf.8223f6ddb2c7e007d877694bfb7bbbd0.jpg,ds_mergessec_2143_jpg.rf.ebcb87aa84b3cb584036560003ea0eef.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2143_jpg.rf.8a6cfbac094df76c42df1d3be6b0de5e.jpg,ds_mergessec_2143_jpg.rf.ebcb87aa84b3cb584036560003ea0eef.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2143_jpg.rf.8ce2ffe417b90862d1fd0cab5b47ab0a.jpg,ds_mergessec_2143_jpg.rf.ebcb87aa84b3cb584036560003ea0eef.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2143_jpg.rf.a061103c9c745c1050b0dfb2eff2b084.jpg,ds_mergessec_2143_jpg.rf.ebcb87aa84b3cb584036560003ea0eef.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2144_jpg.rf.2e9c03a3e6899cda15f1ddafd55affc3.jpg,ds_mergessec_2144_jpg.rf.4c8dc5750e0215a0bf6df9f10d9a373c.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2144_jpg.rf.bceb6582fbc0876d9194349923fd4191.jpg,ds_mergessec_2144_jpg.rf.4c8dc5750e0215a0bf6df9f10d9a373c.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2144_jpg.rf.d22ef97ead04863cc4c986411aa1a365.jpg,ds_mergessec_2144_jpg.rf.4c8dc5750e0215a0bf6df9f10d9a373c.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2144_jpg.rf.2e9c03a3e6899cda15f1ddafd55affc3.jpg,ds_mergessec_2144_jpg.rf.8605f4c2636e0037dc4b767b16871f44.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2144_jpg.rf.bceb6582fbc0876d9194349923fd4191.jpg,ds_mergessec_2144_jpg.rf.8605f4c2636e0037dc4b767b16871f44.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2144_jpg.rf.d22ef97ead04863cc4c986411aa1a365.jpg,ds_mergessec_2144_jpg.rf.8605f4c2636e0037dc4b767b16871f44.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2153_jpg.rf.7c33ba733449498e45fc5bfdf443bd3a.jpg,ds_mergessec_2153_jpg.rf.664696004c49b0349319350266ca5e54.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2153_jpg.rf.8b31799c91d473c9c1662df37c420e37.jpg,ds_mergessec_2153_jpg.rf.664696004c49b0349319350266ca5e54.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2153_jpg.rf.dea582a38b9d20671aca94cc18bc625a.jpg,ds_mergessec_2153_jpg.rf.664696004c49b0349319350266ca5e54.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2153_jpg.rf.7c33ba733449498e45fc5bfdf443bd3a.jpg,ds_mergessec_2153_jpg.rf.77b07a16682b56007317a07c7eb2a584.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2153_jpg.rf.8b31799c91d473c9c1662df37c420e37.jpg,ds_mergessec_2153_jpg.rf.77b07a16682b56007317a07c7eb2a584.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2153_jpg.rf.dea582a38b9d20671aca94cc18bc625a.jpg,ds_mergessec_2153_jpg.rf.77b07a16682b56007317a07c7eb2a584.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2153_jpg.rf.7c33ba733449498e45fc5bfdf443bd3a.jpg,ds_mergessec_2153_jpg.rf.d0d9a4e272f3816069cb8c5f79ebff16.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2153_jpg.rf.8b31799c91d473c9c1662df37c420e37.jpg,ds_mergessec_2153_jpg.rf.d0d9a4e272f3816069cb8c5f79ebff16.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2153_jpg.rf.dea582a38b9d20671aca94cc18bc625a.jpg,ds_mergessec_2153_jpg.rf.d0d9a4e272f3816069cb8c5f79ebff16.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2156_jpg.rf.16eba99405f560511d85676a75177f45.jpg,ds_mergessec_2156_jpg.rf.072c2c6e9b05a49e6fd200b1eb7e0eba.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2156_jpg.rf.4e9a1b3f91bec7c14cd031735c0031ff.jpg,ds_mergessec_2156_jpg.rf.072c2c6e9b05a49e6fd200b1eb7e0eba.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2156_jpg.rf.521a344a0b6c15ce279cf024c19552f7.jpg,ds_mergessec_2156_jpg.rf.072c2c6e9b05a49e6fd200b1eb7e0eba.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2156_jpg.rf.c84742df7b69fa24c0ec3b18e543dcfe.jpg,ds_mergessec_2156_jpg.rf.072c2c6e9b05a49e6fd200b1eb7e0eba.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2156_jpg.rf.16eba99405f560511d85676a75177f45.jpg,ds_mergessec_2156_jpg.rf.fad7c0880446b7fe04e1496056abbad3.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2156_jpg.rf.4e9a1b3f91bec7c14cd031735c0031ff.jpg,ds_mergessec_2156_jpg.rf.fad7c0880446b7fe04e1496056abbad3.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2156_jpg.rf.521a344a0b6c15ce279cf024c19552f7.jpg,ds_mergessec_2156_jpg.rf.fad7c0880446b7fe04e1496056abbad3.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2156_jpg.rf.c84742df7b69fa24c0ec3b18e543dcfe.jpg,ds_mergessec_2156_jpg.rf.fad7c0880446b7fe04e1496056abbad3.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2164_jpg.rf.aaf666336d4310108c8f11ec05c01f25.jpg,ds_mergessec_2164_jpg.rf.3dc44295408fb67abb2fc46c71ec6611.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2166_jpg.rf.202d49df12403d5dcba45748a2aa9e4d.jpg,ds_mergessec_2166_jpg.rf.40b1b40ee2f22d7aa0132d3b63c6a9d5.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2176_jpg.rf.1037cf722f6c7b6c73867db242d9ecba.jpg,ds_mergessec_2176_jpg.rf.f6ba52738b56c0a9b88af9285e83302d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2176_jpg.rf.19032ea03a900a540aff18dd5245f036.jpg,ds_mergessec_2176_jpg.rf.f6ba52738b56c0a9b88af9285e83302d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2176_jpg.rf.790fde915e2475bb803bdb03942eb586.jpg,ds_mergessec_2176_jpg.rf.f6ba52738b56c0a9b88af9285e83302d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2176_jpg.rf.9cbc13980a33cbb59fd7be5d385e0566.jpg,ds_mergessec_2176_jpg.rf.f6ba52738b56c0a9b88af9285e83302d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2176_jpg.rf.bfbf1ee8e2f2a6054ce3e3b8ca4949e2.jpg,ds_mergessec_2176_jpg.rf.f6ba52738b56c0a9b88af9285e83302d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2179_jpg.rf.242eda593286f17c373ca1fd6c5ae378.jpg,ds_mergessec_2179_jpg.rf.dd21f8eb671daf18d3fdcfcfaeb6590e.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2179_jpg.rf.30649b0aa8d53e224b55c9bcd2def378.jpg,ds_mergessec_2179_jpg.rf.dd21f8eb671daf18d3fdcfcfaeb6590e.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2182_jpg.rf.353b64ecc8efb03b7bc17c9c9d583153.jpg,ds_mergessec_2182_jpg.rf.b85d24dda40fda88ef60a64baab9b2a4.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2182_jpg.rf.664f4c952d75756369423016322be413.jpg,ds_mergessec_2182_jpg.rf.b85d24dda40fda88ef60a64baab9b2a4.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2182_jpg.rf.c3edb73d9d075776ac5fd2f4bd18383a.jpg,ds_mergessec_2182_jpg.rf.b85d24dda40fda88ef60a64baab9b2a4.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2182_jpg.rf.c561f006c6127924e53cd1e8c61dca0d.jpg,ds_mergessec_2182_jpg.rf.b85d24dda40fda88ef60a64baab9b2a4.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2182_jpg.rf.d1cf97e16993ca4f4d00cc7ef5cdabd3.jpg,ds_mergessec_2182_jpg.rf.b85d24dda40fda88ef60a64baab9b2a4.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2183_jpg.rf.2c71b34c49995d81534278e74884260f.jpg,ds_mergessec_2183_jpg.rf.7594769e79b725478311e2dd8d0846e2.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2183_jpg.rf.82cd41790af56fec0193914af1490c25.jpg,ds_mergessec_2183_jpg.rf.7594769e79b725478311e2dd8d0846e2.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2185_jpg.rf.33c79411a1af17f0942ae520a065f73f.jpg,ds_mergessec_2185_jpg.rf.a109e2dbb3fbc8575a73250bbff57563.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2185_jpg.rf.3db952a64ecf73a7dd05c71cb0305113.jpg,ds_mergessec_2185_jpg.rf.a109e2dbb3fbc8575a73250bbff57563.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2185_jpg.rf.6aa096f5594057afd3f6a46a9ab586c5.jpg,ds_mergessec_2185_jpg.rf.a109e2dbb3fbc8575a73250bbff57563.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2185_jpg.rf.8438d1bd7d6df74e6188875b5c6ad880.jpg,ds_mergessec_2185_jpg.rf.a109e2dbb3fbc8575a73250bbff57563.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2185_jpg.rf.33c79411a1af17f0942ae520a065f73f.jpg,ds_mergessec_2185_jpg.rf.dee4fe135c2f8d323620edbd69d8b84e.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2185_jpg.rf.3db952a64ecf73a7dd05c71cb0305113.jpg,ds_mergessec_2185_jpg.rf.dee4fe135c2f8d323620edbd69d8b84e.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2185_jpg.rf.6aa096f5594057afd3f6a46a9ab586c5.jpg,ds_mergessec_2185_jpg.rf.dee4fe135c2f8d323620edbd69d8b84e.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2185_jpg.rf.8438d1bd7d6df74e6188875b5c6ad880.jpg,ds_mergessec_2185_jpg.rf.dee4fe135c2f8d323620edbd69d8b84e.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2186_jpg.rf.02834e5628e614e6e589f1d6c24dba69.jpg,ds_mergessec_2186_jpg.rf.47388cf3b1fc610b10b3364f851147b0.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2186_jpg.rf.ca9f0164c5583456d2b0c3483464d4b7.jpg,ds_mergessec_2186_jpg.rf.47388cf3b1fc610b10b3364f851147b0.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2186_jpg.rf.e0fd5ae009194aec6dac8c703ae707af.jpg,ds_mergessec_2186_jpg.rf.47388cf3b1fc610b10b3364f851147b0.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2186_jpg.rf.02834e5628e614e6e589f1d6c24dba69.jpg,ds_mergessec_2186_jpg.rf.90829a1751f74c90483dfd43877786da.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2186_jpg.rf.ca9f0164c5583456d2b0c3483464d4b7.jpg,ds_mergessec_2186_jpg.rf.90829a1751f74c90483dfd43877786da.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2186_jpg.rf.e0fd5ae009194aec6dac8c703ae707af.jpg,ds_mergessec_2186_jpg.rf.90829a1751f74c90483dfd43877786da.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2186_jpg.rf.02834e5628e614e6e589f1d6c24dba69.jpg,ds_mergessec_2186_jpg.rf.efdf7945a63d2c4e2133e94e1b5b219e.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2186_jpg.rf.ca9f0164c5583456d2b0c3483464d4b7.jpg,ds_mergessec_2186_jpg.rf.efdf7945a63d2c4e2133e94e1b5b219e.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2186_jpg.rf.e0fd5ae009194aec6dac8c703ae707af.jpg,ds_mergessec_2186_jpg.rf.efdf7945a63d2c4e2133e94e1b5b219e.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2193_jpg.rf.40acb8b91e0a25d71fe55d42155636e2.jpg,ds_mergessec_2193_jpg.rf.9635939259016994e70ab113d2f0f9e1.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2193_jpg.rf.5de0e9066da083f480f689a5d978487e.jpg,ds_mergessec_2193_jpg.rf.9635939259016994e70ab113d2f0f9e1.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2193_jpg.rf.7fb30559f91744467264027d482a58bf.jpg,ds_mergessec_2193_jpg.rf.9635939259016994e70ab113d2f0f9e1.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2193_jpg.rf.c1a47c6ac15fbd73c8f5a9efab786eae.jpg,ds_mergessec_2193_jpg.rf.9635939259016994e70ab113d2f0f9e1.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2193_jpg.rf.40acb8b91e0a25d71fe55d42155636e2.jpg,ds_mergessec_2193_jpg.rf.9e6bc09da27646935e369d7fd8659bc2.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2193_jpg.rf.5de0e9066da083f480f689a5d978487e.jpg,ds_mergessec_2193_jpg.rf.9e6bc09da27646935e369d7fd8659bc2.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2193_jpg.rf.7fb30559f91744467264027d482a58bf.jpg,ds_mergessec_2193_jpg.rf.9e6bc09da27646935e369d7fd8659bc2.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2193_jpg.rf.c1a47c6ac15fbd73c8f5a9efab786eae.jpg,ds_mergessec_2193_jpg.rf.9e6bc09da27646935e369d7fd8659bc2.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2196_jpg.rf.143ba2de98e95281b93456ece498f243.jpg,ds_mergessec_2196_jpg.rf.f3fe41777118569f5caf443805fb05b4.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2196_jpg.rf.1f1afc3e7779a3aef255bc3329999e54.jpg,ds_mergessec_2196_jpg.rf.f3fe41777118569f5caf443805fb05b4.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2196_jpg.rf.51173d99d5c870faa95eeee9afff0e3e.jpg,ds_mergessec_2196_jpg.rf.f3fe41777118569f5caf443805fb05b4.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2196_jpg.rf.921557fb8136a0ac65529b67cfe2971e.jpg,ds_mergessec_2196_jpg.rf.f3fe41777118569f5caf443805fb05b4.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_21_jpg.rf.74102287f9a3d7ff148a27a2a6618fd2.jpg,ds_mergessec_21_jpg.rf.30093dc7432cfb8593ba5825e28c9fef.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_21_jpg.rf.c4594a3b61d4d6e9baa3eee2cfa22c19.jpg,ds_mergessec_21_jpg.rf.30093dc7432cfb8593ba5825e28c9fef.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_21_jpg.rf.d34e996a0fafa28235c8b8ee509cb7d1.jpg,ds_mergessec_21_jpg.rf.30093dc7432cfb8593ba5825e28c9fef.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2201_jpg.rf.56dbf898d287b3a64234a7a840f0cb95.jpg,ds_mergessec_2201_jpg.rf.243b37c4b32e7e6793043005135ea950.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2201_jpg.rf.67ec6347409ca8997d857413499a148f.jpg,ds_mergessec_2201_jpg.rf.243b37c4b32e7e6793043005135ea950.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2201_jpg.rf.6d2acf60a303ae1b31b5fab470157e09.jpg,ds_mergessec_2201_jpg.rf.243b37c4b32e7e6793043005135ea950.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2201_jpg.rf.7b3dd2d5f8b9e0fc9cf2ff4d3a277212.jpg,ds_mergessec_2201_jpg.rf.243b37c4b32e7e6793043005135ea950.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2201_jpg.rf.b1926d41268378c860f5daa175dd8df4.jpg,ds_mergessec_2201_jpg.rf.243b37c4b32e7e6793043005135ea950.jpg,same_original_filename,caries_segmentation_merges_sec,yes
ds_mergessec_2203_jpg.rf.181ccd43930d5d963ddfd26aad27df47.jpg,ds_mergessec_2203_jpg.rf.0af252733c5ce978e8839bc2933d630d.jpg,same_original_filename,caries_segmentation_merges_sec,yes
